zip,state,lat,lon
54487,WI,42.7915,-88.8133
54507,WI,43.5347,-87.755
54527,WI,44.7393,-89.5727
54548,WI,44.72,-89.5805
54568,WI,46.8192,-92.2896
54588,WI,43.5477,-88.4137
54608,WI,43.2203,-89.3043
54628,WI,43.1593,-87.9578
54648,WI,44.6056,-87.8282
54668,WI,42.8205,-87.9884
54688,WI,42.8515,-87.8408
54708,WI,44.4016,-88.465
54728,WI,42.8974,-88.3895
54748,WI,44.6413,-91.6396
54769,WI,44.1231,-88.353
54789,WI,43.9467,-91.2619
54809,WI,42.7867,-89.0062
54829,WI,43.6525,-87.8543
54849,WI,44.6277,-89.5485
54869,WI,44.7947,-89.8573
54889,WI,46.5899,-92.3346
54909,WI,43.5991,-88.255
54929,WI,43.2867,-89.516
54949,WI,43.1842,-87.8353
54969,WI,44.3878,-87.8516
55001,MN,44.8888,-93.0625
55021,MN,44.8547,-93.3617
55041,MN,43.9343,-92.3775
55061,MN,46.9046,-91.923
55081,MN,44.9204,-93.1744
55101,MN,45.0674,-93.2566
55121,MN,44.8414,-93.5983
55141,MN,45.0227,-93.5366
55161,MN,44.9492,-92.8609
55181,MN,45.6613,-94.3328
55201,MN,44.3959,-94.2468
55221,MN,46.6694,-96.9451
55241,MN,44.7753,-92.5661
55261,MN,47.2556,-95.0194
55281,MN,46.148,-94.4319
55301,MN,43.9922,-91.3971
55321,MN,43.705,-93.3578
55341,MN,48.7069,-93.3621
55361,MN,45.1766,-92.9299
55381,MN,45.0479,-93.2955
55401,MN,43.863,-92.4018
55421,MN,46.9387,-92.2075
55441,MN,44.6076,-93.2485
55461,MN,45.102,-93.4905
55481,MN,44.8452,-93.6875
55501,MN,44.942,-93.7057
55521,MN,44.7526,-92.711
55541,MN,45.6977,-94.2366
55561,MN,44.1112,-93.9564
55581,MN,46.8828,-96.6493
55601,MN,44.3467,-92.7387
55621,MN,47.3658,-94.7154
55641,MN,46.5655,-94.2768
55661,MN,44.2816,-91.751
55681,MN,43.7012,-93.521
55701,MN,48.816,-93.3733
55721,MN,44.8343,-93.1364
55741,MN,44.781,-93.4788
55761,MN,43.9092,-92.2567
55781,MN,46.9382,-91.8721
55801,MN,45.0289,-93.1417
55821,MN,45.1315,-93.2592
55841,MN,45.2435,-93.4239
55861,MN,45.2074,-93.3271
55882,MN,45.1545,-92.98
55902,MN,45.5383,-94.1198
55922,MN,43.9273,-94.1913
55942,MN,46.6577,-96.701
55962,MN,44.8095,-92.4453
55982,MN,47.3386,-94.9724
56002,MN,46.5857,-94.1925
56022,MN,43.8049,-91.4732
56042,MN,43.5221,-93.5718
56062,MN,48.6879,-93.2503
56082,MN,44.7417,-92.8743
56102,MN,44.9661,-93.3382
56122,MN,44.2093,-92.5957
56142,MN,47.0103,-92.0089
56162,MN,45.0458,-93.2988
56182,MN,44.9439,-93.2386
56202,MN,45.1969,-93.6021
56222,MN,44.9238,-93.581
56242,MN,44.9832,-93.1314
56262,MN,45.3612,-93.9531
56282,MN,44.2515,-93.9177
56302,MN,46.9308,-96.6357
56322,MN,44.5831,-92.7627
56342,MN,47.4647,-94.82
56362,MN,46.3542,-93.9581
56382,MN,44.2485,-91.4549
56402,MN,43.6434,-93.1261
56422,MN,48.8091,-93.5207
56442,MN,44.8147,-93.0517
56462,MN,44.7549,-93.1154
56482,MN,44.0013,-92.4598
56502,MN,46.7879,-92.1536
56522,MN,44.934,-93.4609
56542,MN,45.3324,-93.2572
56562,MN,44.9905,-93.3609
56582,MN,44.8283,-93.6004
56602,MN,44.9644,-93.0467
56622,MN,45.6143,-94.2833
56642,MN,44.1879,-94.1308
56662,MN,46.8596,-96.7113
56682,MN,44.4954,-92.5344
56702,MN,47.3289,-94.7799
56722,MN,46.2942,-94.0236
56742,MN,43.9398,-91.7994
57001,SD,44.3988,-100.5391
57016,SD,43.5757,-96.8851
57032,SD,44.1399,-103.1926
57048,SD,45.2411,-98.4514
57064,SD,44.1561,-96.8105
57080,SD,45.0978,-97.3049
57096,SD,43.9275,-98.1899
57112,SD,42.6306,-97.2539
57128,SD,44.2359,-98.112
57144,SD,42.9732,-96.9571
57160,SD,44.6443,-103.8059
57176,SD,44.3603,-103.7366
57192,SD,43.6126,-103.7128
57208,SD,44.3452,-103.7721
57224,SD,44.5481,-100.4423
57240,SD,43.4246,-96.924
57256,SD,43.8802,-103.3969
57272,SD,45.2867,-98.6087
57288,SD,44.1062,-96.895
57304,SD,44.853,-97.2804
57320,SD,43.7666,-98.1172
57336,SD,42.6347,-97.618
57352,SD,44.3083,-98.3048
57368,SD,42.7358,-97.0171
57384,SD,44.4286,-103.6954
57400,SD,44.2199,-103.6578
57415,SD,43.5577,-103.4314
57431,SD,44.3732,-103.6034
57447,SD,44.3108,-100.5435
57463,SD,43.3263,-96.7489
57479,SD,44.034,-103.2389
57495,SD,45.4184,-98.6196
57511,SD,44.5045,-96.9138
57527,SD,45.1311,-97.0275
57543,SD,43.5826,-98.0024
57559,SD,43.0137,-97.495
57575,SD,44.3167,-98.4228
57591,SD,42.8473,-97.0775
57607,SD,44.7248,-103.9226
57623,SD,44.6521,-103.3681
57639,SD,43.4504,-103.5125
57655,SD,44.5824,-103.7537
57671,SD,44.1188,-100.3687
57687,SD,43.7107,-96.8367
57703,SD,44.3165,-103.4807
57719,SD,45.6815,-98.4954
57735,SD,44.3603,-96.6287
57751,SD,44.8395,-97.1893
57767,SD,43.7755,-97.9872
57783,SD,42.8763,-97.6246
58001,ND,46.628,-100.7582
58018,ND,46.7812,-96.839
58035,ND,48.0957,-97.0599
58052,ND,48.0292,-101.5148
58069,ND,46.9476,-96.8586
58086,ND,48.0081,-103.4002
58103,ND,46.7682,-103.0283
58120,ND,46.846,-100.917
58137,ND,46.9964,-98.9147
58154,ND,46.2711,-96.7587
58172,ND,48.0217,-98.8126
58189,ND,47.145,-97.7989
58206,ND,46.7388,-100.9597
58223,ND,47.0541,-96.855
58240,ND,47.8617,-97.1406
58257,ND,48.1587,-101.0535
58274,ND,47.0641,-97.1065
58291,ND,48.2609,-103.6459
58308,ND,47.1255,-102.6378
58325,ND,46.7211,-100.7369
58343,ND,47.1458,-98.7465
58360,ND,46.4634,-96.7861
58377,ND,48.1564,-99.0721
58394,ND,46.7772,-98.0158
58411,ND,46.9921,-100.5404
58428,ND,46.6603,-96.5598
58445,ND,48.0534,-97.2387
58462,ND,48.1877,-101.0851
58479,ND,46.8342,-96.8724
58496,ND,48.2521,-103.4904
58514,ND,46.6977,-102.9466
58531,ND,46.7677,-100.8628
58548,ND,46.6817,-98.5453
58565,ND,46.4325,-96.7039
58582,ND,48.1424,-98.8834
58599,ND,46.6867,-98.2519
58616,ND,46.6896,-100.5557
58633,ND,47.0443,-96.8035
58650,ND,48.0022,-96.8366
58667,ND,48.1916,-101.2964
58685,ND,46.9708,-97.0279
58702,ND,47.9567,-103.7294
58719,ND,47.1264,-103.0062
58736,ND,46.9496,-100.8492
58753,ND,46.9434,-98.5242
58770,ND,46.3292,-96.6179
58787,ND,48.2099,-99.0553
58804,ND,46.9296,-97.9655
58821,ND,46.9809,-100.9523
58838,ND,46.6565,-96.88
59001,MT,46.6265,-112.2353
59019,MT,45.5613,-108.3652
59038,MT,46.7961,-113.8354
59057,MT,47.4585,-111.1169
59075,MT,45.8619,-111.1795
59094,MT,46.0802,-112.4836
59113,MT,47.9477,-114.1781
59132,MT,48.4942,-109.7817
59150,MT,46.1789,-105.8206
59169,MT,45.4875,-110.5589
59188,MT,47.5771,-104.381
59206,MT,48.5264,-114.4064
59225,MT,48.1698,-106.5885
59244,MT,47.1077,-104.8517
59263,MT,46.4833,-112.0773
59281,MT,45.5994,-108.7094
59300,MT,46.9078,-114.2193
59319,MT,47.4498,-111.5083
59337,MT,45.6779,-110.906
59356,MT,45.819,-112.7174
59375,MT,48.2216,-114.3229
59394,MT,48.6291,-109.8361
59412,MT,46.4663,-105.7228
59431,MT,45.5358,-110.7743
59450,MT,47.8551,-104.2446
59469,MT,48.6227,-114.558
59487,MT,48.2829,-106.6743
59506,MT,47.0295,-104.8023
59525,MT,46.6353,-112.2624
59543,MT,45.6857,-108.2569
59562,MT,46.9302,-113.7489
59581,MT,47.4713,-111.4779
59600,MT,45.4494,-110.8838
59618,MT,45.8536,-112.5979
59637,MT,48.3209,-114.1404
59656,MT,48.3592,-109.9068
59674,MT,46.6328,-105.6272
59693,MT,45.8471,-110.4
59712,MT,47.4736,-104.0594
59731,MT,48.2162,-114.3778
59749,MT,47.9584,-106.7816
59768,MT,47.1243,-104.8608
59787,MT,46.6,-112.1452
59805,MT,45.7748,-108.3857
59824,MT,46.6928,-113.8946
59843,MT,47.2594,-111.2593
59862,MT,45.7588,-111.2712
59880,MT,45.839,-112.6428
59899,MT,48.3366,-114.2578
59918,MT,48.3295,-109.6067
60001,IL,39.8332,-89.4633
60021,IL,41.7222,-87.499
60041,IL,41.8728,-88.2907
60061,IL,42.2608,-88.9093
60081,IL,41.4415,-87.8532
60101,IL,41.5085,-87.9349
60121,IL,40.9246,-89.7803
60141,IL,42.2852,-88.2931
60161,IL,39.9877,-88.1912
60182,IL,40.3365,-88.7861
60202,IL,39.8663,-88.817
60222,IL,41.9854,-87.6709
60242,IL,42.2932,-87.964
60262,IL,37.7337,-89.2182
60282,IL,40.7471,-90.1305
60302,IL,39.9203,-91.24
60322,IL,39.9889,-89.7147
60343,IL,41.8351,-87.5985
60363,IL,41.6212,-88.4971
60383,IL,42.1515,-88.8766
60403,IL,41.5646,-88.1229
60423,IL,41.577,-88.2386
60443,IL,40.6335,-89.4223
60463,IL,42.0351,-88.2053
60483,IL,40.2088,-88.3647
60504,IL,40.645,-88.7604
60524,IL,39.9111,-88.9595
60544,IL,41.8792,-87.5402
60564,IL,42.1982,-87.7346
60584,IL,37.7215,-89.0084
60604,IL,40.9689,-90.3003
60624,IL,39.715,-91.643
60644,IL,39.955,-89.4275
60664,IL,41.9622,-87.4976
60685,IL,41.7168,-88.1488
60705,IL,42.1368,-88.9904
60725,IL,41.2796,-88.0788
60745,IL,41.6874,-88.0946
60765,IL,40.777,-89.5307
60785,IL,42.027,-88.2887
60805,IL,39.8697,-88.2176
60825,IL,40.2401,-88.979
60846,IL,39.7277,-88.7161
60866,IL,41.8037,-87.5311
60886,IL,42.4506,-87.6917
60906,IL,37.9322,-89.4133
60926,IL,40.746,-90.5468
60946,IL,39.7816,-91.3967
60966,IL,39.9393,-89.7664
60986,IL,41.8265,-87.6933
61007,IL,41.7136,-88.2876
61027,IL,42.5162,-89.2311
61047,IL,41.617,-87.9078
61067,IL,41.8277,-87.9744
61087,IL,40.8234,-89.7922
61107,IL,41.975,-88.2562
61127,IL,39.8945,-88.4887
61147,IL,40.3199,-88.9938
61168,IL,39.8073,-88.8126
61188,IL,42.078,-87.5087
61208,IL,42.1613,-87.8307
61228,IL,37.4986,-89.3611
61248,IL,41.1319,-90.1774
61268,IL,39.9234,-91.6366
61288,IL,39.5689,-89.4373
61308,IL,42.0778,-87.598
61328,IL,41.5271,-88.1057
61349,IL,42.1783,-88.8633
61369,IL,41.5685,-87.9556
61389,IL,41.8572,-88.2044
61409,IL,40.4821,-89.7578
61429,IL,41.9056,-88.1153
61449,IL,40.061,-88.0451
61469,IL,40.4001,-88.8659
61489,IL,39.6603,-88.7106
61510,IL,42.1572,-87.6873
61530,IL,42.6008,-88.068
61550,IL,37.6958,-89.0475
61570,IL,40.8681,-90.2367
61590,IL,40.163,-91.4615
61610,IL,39.9185,-89.8853
61630,IL,41.7648,-87.3835
61650,IL,41.7559,-88.3922
61671,IL,42.4917,-89.1281
61691,IL,41.6148,-88.0014
61711,IL,41.5436,-88.0942
61731,IL,40.8426,-89.4824
61751,IL,41.8264,-88.4555
61771,IL,40.2222,-88.1764
61791,IL,40.604,-89.0854
61811,IL,39.6436,-89.2022
61831,IL,41.9492,-87.7577
61852,IL,42.2485,-88.0285
61872,IL,37.571,-89.2424
61892,IL,40.9752,-90.4172
61912,IL,39.6987,-91.4829
61932,IL,39.5782,-89.6011
61952,IL,41.7903,-87.6872
61972,IL,41.6565,-88.3762
61992,IL,42.0634,-88.8934
62013,IL,41.7276,-87.8426
62033,IL,41.7868,-88.3187
62053,IL,40.634,-89.7696
62073,IL,41.936,-88.286
62093,IL,39.898,-88.2761
62113,IL,40.4448,-89.0016
62133,IL,39.6288,-89.079
62153,IL,41.9184,-87.6252
62174,IL,42.4105,-87.997
62194,IL,37.5308,-89.3145
62214,IL,41.1722,-90.4551
62234,IL,39.9957,-91.2579
62254,IL,39.6965,-89.7327
62274,IL,42.0358,-87.45
62294,IL,41.9977,-88.502
62314,IL,42.1814,-88.8704
62335,IL,41.3754,-88.1746
62355,IL,41.9831,-87.9191
62375,IL,40.5893,-89.4915
62395,IL,42.0309,-88.2447
62415,IL,39.9876,-88.3054
62435,IL,40.6424,-89.0472
62455,IL,39.6472,-88.9229
62475,IL,42.0912,-87.6649
62495,IL,42.4545,-87.8198
62516,IL,37.9538,-89.236
62536,IL,41.052,-90.402
62556,IL,39.8313,-91.3135
62576,IL,39.9412,-89.5023
62596,IL,41.8327,-87.6301
62616,IL,41.8273,-88.4491
62636,IL,42.3504,-88.9864
62656,IL,41.6695,-88.2947
62677,IL,41.9962,-88.1639
62697,IL,40.644,-89.5857
62717,IL,42.2456,-88.1867
62737,IL,40.1382,-88.098
62757,IL,40.414,-88.7959
62777,IL,39.8588,-88.8857
62797,IL,41.8376,-87.5532
62817,IL,42.4424,-87.9173
62838,IL,37.8008,-89.4447
62858,IL,41.1896,-90.2825
62878,IL,39.8854,-91.2836
62898,IL,40.0146,-89.6849
62918,IL,41.6334,-87.7504
62938,IL,41.7659,-88.3107
62958,IL,42.3114,-89.0564
62978,IL,41.4979,-88.1361
63001,MO,38.4815,-92.2499
63021,MO,39.1195,-94.4262
63041,MO,38.5979,-90.2665
63061,MO,37.0889,-93.3905
63081,MO,38.7017,-92.1764
63101,MO,39.2651,-94.4936
63121,MO,38.8954,-94.628
63141,MO,39.0216,-90.4763
63162,MO,39.7572,-95.0922
63182,MO,38.7533,-90.6009
63202,MO,36.9498,-94.7597
63222,MO,36.5805,-93.2626
63242,MO,37.3362,-89.5707
63262,MO,39.54,-91.2399
63282,MO,38.5216,-92.2343
63302,MO,38.9812,-94.6175
63323,MO,38.4968,-90.0671
63343,MO,37.414,-93.1385
63363,MO,39.044,-92.4418
63383,MO,39.2126,-94.2611
63403,MO,38.8673,-94.2055
63423,MO,38.6518,-90.805
63443,MO,39.8371,-94.7879
63463,MO,38.6742,-90.436
63484,MO,36.9281,-94.7536
63504,MO,36.4185,-93.201
63524,MO,37.1489,-89.717
63544,MO,39.593,-91.2509
63564,MO,38.6903,-92.3071
63584,MO,38.925,-94.5818
63604,MO,38.548,-90.2936
63624,MO,37.3587,-93.0433
63645,MO,38.9335,-92.1884
63665,MO,39.0062,-94.2437
63685,MO,39.1366,-94.6042
63705,MO,38.9484,-90.9141
63725,MO,39.7538,-95.0007
63745,MO,38.9589,-90.3388
63765,MO,37.2483,-94.7023
63785,MO,36.7778,-93.344
63806,MO,37.4415,-89.5466
63826,MO,39.8272,-91.5917
63846,MO,38.5571,-92.038
63866,MO,39.1103,-94.3375
63886,MO,38.6134,-90.1087
63906,MO,37.1151,-93.3808
63926,MO,39.0163,-92.563
63946,MO,39.3098,-94.405
63967,MO,38.7875,-94.3129
63987,MO,38.66,-90.506
64007,MO,39.9505,-94.9879
64027,MO,38.5946,-90.4309
64047,MO,36.9965,-94.6796
64067,MO,36.5318,-93.4087
64087,MO,37.4505,-89.7636
64107,MO,39.4794,-91.2168
64128,MO,38.5643,-92.1254
64148,MO,39.0354,-94.7839
64168,MO,38.4558,-90.4037
64188,MO,37.2683,-93.0769
64208,MO,39.2002,-92.2715
64228,MO,38.871,-94.3432
64248,MO,39.0115,-94.2365
64268,MO,38.6235,-90.8335
64289,MO,40.0095,-94.7025
64309,MO,38.9164,-90.3446
64329,MO,37.0536,-94.6668
64349,MO,36.7383,-93.2894
64369,MO,37.1233,-89.3188
64389,MO,39.7011,-91.3897
64409,MO,38.4741,-92.075
64429,MO,38.9446,-94.7353
64450,MO,38.5508,-90.0832
64470,MO,37.0967,-93.1266
64490,MO,39.1589,-92.3068
64510,MO,38.8755,-94.588
64530,MO,38.8086,-94.5005
64550,MO,38.7442,-90.9494
64570,MO,39.8377,-94.9073
64590,MO,38.6309,-90.738
64611,MO,37.2626,-94.3753
64631,MO,36.5131,-93.108
64651,MO,37.385,-89.4986
64671,MO,39.6521,-91.3465
64691,MO,38.5755,-92.1478
64711,MO,39.1562,-94.6673
64731,MO,38.6975,-90.3942
64751,MO,37.2206,-93.509
64772,MO,39.1193,-92.5192
64792,MO,39.2778,-94.5645
64812,MO,38.9035,-94.5828
64832,MO,38.8461,-90.5317
64852,MO,39.8477,-94.8339
64872,MO,38.8888,-90.6194
64892,MO,37.0174,-94.4603
64912,MO,36.4291,-93.0034
64933,MO,37.1603,-89.5224
64953,MO,39.9033,-91.5685
64973,MO,38.7272,-92.3931
64993,MO,39.1287,-94.3595
65013,MO,38.585,-90.2649
65033,MO,37.3132,-93.1305
65053,MO,38.8346,-92.5638
65073,MO,38.8763,-94.5135
65094,MO,39.1331,-94.1519
65114,MO,38.6092,-90.5872
65134,MO,39.7845,-95.0021
65154,MO,38.8012,-90.623
65174,MO,37.1469,-94.6739
65194,MO,36.7683,-93.2609
65214,MO,37.1087,-89.4488
65234,MO,39.6374,-91.3791
65255,MO,38.6593,-91.9821
65275,MO,38.9331,-94.7384
65295,MO,38.5778,-90.2806
65315,MO,37.0381,-93.0431
65335,MO,38.9232,-92.4079
65355,MO,38.9987,-94.1698
65375,MO,38.8231,-94.4463
65395,MO,38.9427,-90.7345
65416,MO,39.8816,-94.7926
65436,MO,38.8197,-90.6404
65456,MO,37.2171,-94.3002
65476,MO,36.5207,-92.9877
65496,MO,37.2796,-89.5696
65516,MO,39.8216,-91.117
65536,MO,38.6246,-92.1647
65556,MO,39.3464,-94.6777
65577,MO,38.5272,-90.3385
65597,MO,37.3869,-93.5314
65617,MO,39.1127,-92.2392
65637,MO,38.9791,-94.3887
65657,MO,38.939,-94.1692
65677,MO,38.638,-90.9309
65697,MO,39.6965,-95.0276
65717,MO,38.7216,-90.4563
65738,MO,36.9507,-94.3578
65758,MO,36.4397,-93.2686
65778,MO,37.5148,-89.401
65798,MO,39.8202,-91.212
65818,MO,38.4132,-92.0106
65838,MO,39.1945,-94.5405
65858,MO,38.8308,-90.1518
65878,MO,37.1092,-93.1769
66002,KS,39.2926,-95.9097
66022,KS,37.6394,-97.354
66042,KS,39.1062,-94.7959
66062,KS,39.0951,-94.4756
66082,KS,38.7013,-95.0631
66102,KS,39.1369,-94.994
66122,KS,38.8571,-94.5584
66142,KS,39.1197,-96.5066
66162,KS,39.0259,-94.6925
66183,KS,38.7197,-97.455
66203,KS,37.8217,-98.1476
66223,KS,38.1729,-100.901
66243,KS,37.5672,-99.8146
66263,KS,37.2078,-101.0051
66283,KS,38.8186,-95.6947
66303,KS,37.5212,-97.2932
66323,KS,39.143,-94.7233
66344,KS,38.8788,-94.5359
66364,KS,38.7178,-94.9617
66384,KS,38.8153,-95.3454
66404,KS,39.2334,-94.9529
66424,KS,39.2432,-96.6988
66444,KS,38.8512,-94.7777
66464,KS,38.8656,-97.8309
66484,KS,37.9507,-98.1112
66505,KS,37.8214,-100.6804
66525,KS,37.7657,-99.9517
66545,KS,37.1942,-100.7735
66565,KS,39.292,-95.5342
66585,KS,37.6168,-97.3078
66605,KS,38.9745,-94.4645
66625,KS,39.1153,-94.6833
66645,KS,38.7213,-94.9097
66666,KS,38.8312,-95.0374
66686,KS,39.181,-94.9409
66706,KS,39.4294,-96.557
66726,KS,39.087,-94.4839
66746,KS,39.0773,-97.8113
66766,KS,38.1392,-98.0465
66786,KS,38.1298,-100.6641
66806,KS,37.5308,-99.7689
66827,KS,36.9028,-100.7476
66847,KS,39.196,-95.7478
66867,KS,37.8568,-97.1575
66887,KS,38.8203,-94.6245
66907,KS,39.2672,-94.5287
66927,KS,39.0884,-95.055
66947,KS,39.072,-95.0115
66967,KS,39.0735,-94.6886
66988,KS,39.0277,-96.3277
67008,KS,39.1444,-94.7376
67028,KS,38.7448,-97.6162
67048,KS,37.8559,-98.0635
67068,KS,37.8311,-100.8595
67088,KS,37.5031,-99.8082
67108,KS,36.8938,-101.1057
67128,KS,39.1558,-95.4658
67149,KS,37.8593,-97.4183
67169,KS,38.7432,-94.6275
67189,KS,39.3227,-94.4903
67209,KS,39.0546,-94.6388
67229,KS,39.202,-95.2985
67249,KS,39.2627,-94.7724
67269,KS,38.9841,-96.6708
67289,KS,38.7718,-94.9049
67310,KS,39.0646,-97.4655
67330,KS,38.2911,-97.8552
67350,KS,37.8088,-100.6383
67370,KS,37.8496,-99.8027
67390,KS,37.1866,-101.0593
67410,KS,39.0918,-95.8375
67430,KS,37.5906,-97.2359
67450,KS,38.7959,-94.5564
67471,KS,39.3385,-94.4032
67491,KS,38.8272,-94.572
67511,KS,39.2043,-95.4691
67531,KS,39.0929,-94.5097
67551,KS,39.4174,-96.7113
67571,KS,38.9864,-94.5154
67591,KS,38.6606,-97.4887
67611,KS,37.9298,-97.6886
67632,KS,37.8056,-100.68
67652,KS,37.5472,-99.9126
67672,KS,37.1127,-100.7276
67692,KS,39.0206,-95.7926
67712,KS,37.562,-97.5462
67732,KS,38.8605,-94.8668
67752,KS,38.8647,-94.6845
67772,KS,38.9977,-94.5845
67793,KS,39.164,-95.2388
67813,KS,38.9811,-94.6972
67833,KS,38.9843,-96.582
67853,KS,39.1356,-94.6582
67873,KS,38.9339,-97.7801
67893,KS,37.8477,-97.7569
67913,KS,37.8692,-100.9633
67933,KS,37.9786,-100.23
68001,NE,40.58,-96.7409
68021,NE,41.1422,-95.7585
68041,NE,41.2345,-95.7087
68061,NE,40.6859,-98.1583
68081,NE,40.774,-99.2176
68101,NE,41.3737,-96.2598
68121,NE,40.386,-98.4846
68141,NE,41.3073,-100.7496
68161,NE,41.8718,-97.4167
68181,NE,41.4088,-97.1552
68201,NE,41.6273,-103.7935
68221,NE,41.1691,-96.1254
68242,NE,42.0481,-103.0433
68262,NE,40.1248,-100.6994
68282,NE,40.8884,-96.8171
68302,NE,41.4956,-95.9339
68322,NE,41.3103,-95.8279
68342,NE,41.1157,-98.1468
68362,NE,40.8567,-99.3185
68382,NE,41.4608,-96.608
68402,NE,40.4121,-98.1937
68422,NE,41.2024,-100.9715
68442,NE,41.9697,-97.1867
68463,NE,41.486,-97.3056
68483,NE,41.7303,-103.797
68503,NE,40.9808,-95.8069
68523,NE,42.3063,-102.9572
68543,NE,40.2225,-100.772
68563,NE,40.6451,-96.6645
68583,NE,41.4066,-95.7532
68603,NE,41.0589,-95.7882
68623,NE,40.9383,-98.5244
68643,NE,40.9471,-98.8453
68663,NE,41.2559,-96.2816
68684,NE,40.7948,-98.4836
68704,NE,41.1526,-100.5411
68724,NE,41.8378,-97.5082
68744,NE,41.6196,-97.2549
68764,NE,41.9993,-103.4771
68784,NE,41.1114,-96.0866
68804,NE,42.0729,-102.6549
68824,NE,40.3985,-100.4088
68844,NE,40.7127,-96.5456
68864,NE,41.0599,-96.0921
68884,NE,41.2856,-95.8348
68904,NE,40.8098,-98.3085
68925,NE,40.5648,-99.2171
68945,NE,41.527,-96.5685
68965,NE,40.6803,-98.404
68985,NE,41.1251,-100.713
69005,NE,42.1346,-97.48
69025,NE,41.6059,-97.3727
69045,NE,41.6854,-103.8206
69065,NE,40.9205,-95.9099
69085,NE,41.8589,-102.9869
69105,NE,40.1579,-100.5042
69125,NE,41.0699,-96.5563
69146,NE,41.0396,-95.7209
69166,NE,41.3972,-95.7072
69186,NE,40.9214,-98.4296
69206,NE,40.6781,-99.2098
69226,NE,41.3857,-96.7272
69246,NE,40.7039,-98.4521
69266,NE,41.0303,-100.7096
69286,NE,42.1498,-97.3701
69306,NE,41.4424,-97.1805
69326,NE,42.0101,-103.6569
69346,NE,41.1302,-95.8787
70001,LA,30.4368,-91.0039
70021,LA,29.9929,-89.8493
70041,LA,32.3108,-93.5555
70061,LA,30.2243,-91.8361
70081,LA,30.1674,-93.3182
70102,LA,29.7711,-90.0646
70122,LA,32.3347,-93.882
70142,LA,32.4639,-92.0846
70162,LA,31.5146,-92.4663
70182,LA,29.504,-90.6117
70203,LA,30.143,-91.825
70223,LA,30.3407,-89.9428
70243,LA,31.8279,-93.3339
70263,LA,32.41,-92.5073
70284,LA,30.2858,-91.0549
70304,LA,29.9459,-89.9397
70324,LA,32.3192,-93.693
70344,LA,30.2908,-92.0681
70364,LA,30.4593,-93.2757
70385,LA,29.763,-90.392
70405,LA,32.4526,-93.9751
70425,LA,32.4204,-91.9527
70445,LA,31.1566,-92.3567
70465,LA,29.6591,-90.8451
70486,LA,30.1003,-91.8966
70506,LA,30.0897,-89.8394
70526,LA,31.805,-93.2528
70546,LA,32.6851,-92.7388
70567,LA,30.3469,-91.0732
70587,LA,29.9993,-90.1526
70607,LA,32.7192,-93.5025
70627,LA,30.1455,-91.8191
70647,LA,30.1562,-93.3732
70668,LA,30.2181,-90.0326
70688,LA,32.4677,-93.8679
70708,LA,32.6229,-92.3037
70728,LA,31.4283,-92.4003
70749,LA,29.4303,-90.7862
70769,LA,30.0788,-92.0501
70789,LA,30.4635,-89.9033
70809,LA,31.7781,-93.312
70829,LA,32.7705,-92.5569
70850,LA,30.5283,-91.4272
70870,LA,30.046,-90.1131
70890,LA,32.4653,-93.7266
70910,LA,30.2113,-92.1932
70930,LA,30.3242,-93.1522
70951,LA,29.8947,-90.1609
70971,LA,32.5972,-93.8471
70991,LA,32.5621,-92.3007
71011,LA,31.4766,-92.6426
71032,LA,29.7052,-90.9106
71052,LA,29.8105,-92.0157
71072,LA,30.1245,-89.9313
71092,LA,31.6422,-93.0747
71112,LA,32.374,-92.5362
71133,LA,30.3492,-91.4174
71153,LA,29.9493,-90.2177
71173,LA,32.7418,-93.8349
71193,LA,29.9755,-91.934
71213,LA,30.43,-93.0498
71234,LA,30.0786,-90.4171
71254,LA,32.311,-93.7262
71274,LA,32.6211,-92.3187
71294,LA,31.1892,-92.5795
71315,LA,29.8401,-90.8215
71335,LA,29.9856,-92.0189
71355,LA,30.1126,-90.0115
71375,LA,31.656,-92.9355
71395,LA,32.4296,-92.5186
71416,LA,30.249,-91.058
71436,LA,29.724,-89.8955
71456,LA,32.6069,-93.9149
71476,LA,30.1529,-92.0509
71601,AR,34.8561,-92.2872
71621,AR,35.5512,-94.3746
71641,AR,36.2808,-94.0501
71661,AR,36.174,-94.2492
71682,AR,35.7159,-90.6355
71702,AR,36.4649,-94.1079
71722,AR,35.1521,-92.5548
71742,AR,34.5582,-92.3742
71763,AR,34.1143,-92.0933
71783,AR,34.5238,-93.236
71803,AR,36.2385,-94.1118
71823,AR,33.545,-94.2556
71844,AR,35.2322,-93.1125
71864,AR,36.0163,-90.6598
71884,AR,34.7066,-92.0872
71905,AR,35.4279,-94.3007
71925,AR,36.2606,-94.0391
71945,AR,36.1269,-94.3759
71965,AR,35.7682,-90.5776
71986,AR,36.5087,-93.8918
72006,AR,35.0482,-92.3183
72026,AR,34.7926,-92.2155
72046,AR,34.0887,-92.1435
72067,AR,34.4716,-93.2907
72087,AR,36.291,-94.1192
72107,AR,33.394,-94.2052
72127,AR,35.2621,-93.32
72148,AR,36.1195,-90.7497
72168,AR,34.6935,-92.2574
72188,AR,35.1495,-94.3271
72209,AR,35.9,-94.1911
72229,AR,35.9618,-94.1892
72249,AR,35.6981,-90.7909
72269,AR,36.4626,-94.1789
72290,AR,35.2147,-92.2761
72310,AR,34.6456,-92.4761
72330,AR,33.9881,-91.9835
